dataset	id	rel_path	abs_path
VisA	0403	VisA/macaroni1/train/good/0403.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni1/train/good/0403.JPG
VisA	0175	VisA/pcb3/train/good/0175.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0175.JPG
MPDD	031	MPDD/metal_plate/test/scratches/031.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/metal_plate/test/scratches/031.png
VisA	0721	VisA/candle/train/good/0721.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0721.JPG
VisA	0199	VisA/macaroni1/train/good/0199.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni1/train/good/0199.JPG
VisA	0304	VisA/macaroni1/train/good/0304.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni1/train/good/0304.JPG
VisA	0045	VisA/pcb1/train/good/0045.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0045.JPG
VisA	0855	VisA/macaroni2/train/good/0855.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0855.JPG
VisA	0867	VisA/pcb1/train/good/0867.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0867.JPG
VisA	0373	VisA/macaroni1/train/good/0373.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni1/train/good/0373.JPG
VisA	199	VisA/cashew/train/good/199.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/cashew/train/good/199.JPG
VisA	0695	VisA/pcb4/train/good/0695.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0695.JPG
VisA	0140	VisA/macaroni2/train/good/0140.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0140.JPG
